ID,Listing Name,Host ID,Host Name,Borough,Neighborhood,Latitude,Longitude,Room Type,Price,Min Nights,Number of Reviews,Last Review,Reviews Per Month,Listings Per Host,Days Available
3032775,Bright Cozy Room Manhattan E.V.,11707094,Eric,Manhattan,East Village,40.73245832,-73.9855108,Private room,95,4,12,8/05/2015,1.1,1,55
6425221,Comfortable East Village Room,4908523,Sara,Manhattan,East Village,40.72920842,-73.98169342,Private room,100,1,0,,,2,326
6389515,Sunny Spacious Room in East Village,4908523,Sara,Manhattan,East Village,40.73041145,-73.98294041,Private room,135,1,0,,,2,337
4630703,Beautiful 1BR apt at great location,3629989,Andreas,Manhattan,East Village,40.72556631,-73.98406017,Entire home/apt,150,3,1,8/01/2015,0.2,1,152
1243833,Amazing Huge Renovated 2Bd NICE,3279951,Rodica,Manhattan,Washington Heights,40.83403092,-73.94377762,Entire home/apt,200,2,36,25/05/2015,1.6,1,355
3216134,Tranquil Washington Heights Space ,16288210,Cheryl,Manhattan,Washington Heights,40.84918542,-73.94020535,Private room,65,3,15,24/05/2015,1.4,1,287
1983734,Modern apartment off Union Square!,9746155,Colby,Manhattan,East Village,40.73160121,-73.98922841,Entire home/apt,300,1,4,23/05/2015,4,1,320
560078,Gorgeous Unique Garden-Terrace-Apt.,2753256,Vana,Manhattan,East Village,40.72274307,-73.97934103,Entire home/apt,295,2,11,7/05/2015,0.3,1,342
272044,Luxury 1 Bed 1 Bath Manhattan,1195295,M ,Manhattan,East Village,40.72370777,-73.989061,Entire home/apt,395,3,30,10/05/2015,0.7,1,365
814616,STYLISH SUNNY EAST VILLAGE 1BD,545600,Alta,Manhattan,East Village,40.726992,-73.97894351,Entire home/apt,199,5,5,7/01/2015,0.4,1,190
1950657,Huge Artsy apartment ,361263,Deniseea,Manhattan,Washington Heights,40.83522572,-73.94894202,Private room,75,2,3,25/05/2015,3,1,308
3328706,Cozy Space heart East Village,16805656,Jorge Alberto,Manhattan,East Village,40.72113154,-73.97841725,Private room,90,7,3,24/05/2015,0.6,1,164
4909949,1 Brm Apartment ,25243062,Mira,Manhattan,Washington Heights,40.84297746,-73.93900183,Entire home/apt,189,5,0,,,1,219
4394400,NYC MARATHON  NOVEMBER  2  2014,22811990,Giuseppe,Bronx,Pelham Gardens,40.86012768,-73.84935243,Private room,70,1,0,,,1,365
5495721,Upper Manhattan amazing  oportunity,28492053,David,Manhattan,Washington Heights,40.83964766,-73.93733195,Entire home/apt,250,1,11,14/05/2015,3.8,1,237
2089745,"FRESH, CLEAN, COMFORT in CHELSEA!!!",10661984,Barry,Manhattan,Chelsea,40.74507922,-73.99923644,Entire home/apt,246,2,0,,,1,348
1387907,Chelsea 3BR Duplex with Backyard,3436710,M K,Manhattan,Chelsea,40.74912063,-73.99641384,Entire home/apt,600,1,0,,,4,351
855412,Comfortable Room in Chelsea Duplex,3436710,M K,Manhattan,Chelsea,40.75141257,-73.99563196,Private room,180,3,9,8/05/2015,0.3,4,365
854736,Private Room in Chelsea Duplex,3436710,M K,Manhattan,Chelsea,40.74931944,-73.99559693,Private room,200,1,17,2/05/2015,0.6,4,363
1337609,3BR Chelsea Duplex with Backyard!,3436710,M K,Manhattan,Chelsea,40.75277591,-73.99841745,Entire home/apt,600,2,9,14/04/2015,0.4,4,363
137558,coolest apartment HIGHLINE area,235719,Pepe,Manhattan,Chelsea,40.75134966,-74.00679943,Entire home/apt,249,8,5,5/10/2014,0.1,1,266
5362279,Stylish 1br in Brooklyn Heights,9787502,Shehzad,Brooklyn,Brooklyn Heights,40.69482303,-73.99221681,Entire home/apt,157,1,3,22/05/2015,1,1,84
4588318,"Huge, sophisticated 1 BD, 2 Bath",23784412,Yadh,Manhattan,Chelsea,40.74423247,-73.99545217,Entire home/apt,379,3,2,28/03/2015,0.3,1,178
443537,Central Chelsea 2BR Whole Apartment,2203446,James,Manhattan,Chelsea,40.74022082,-73.99935546,Entire home/apt,299,2,24,4/01/2015,0.6,1,152
6487933,BK Heights 2.5 BR for cat lovers,14063,Meredith & Dave,Brooklyn,Brooklyn Heights,40.70070126,-73.99257178,Entire home/apt,125,2,0,,,1,31
4453953,3 Bedroom Loft in North Chelsea,12083190,Danny,Manhattan,Chelsea,40.74883336,-73.99609999,Entire home/apt,400,1,0,,,1,187
332740,Perfect Sunny Room In Chelsea,1695873,Carlos,Manhattan,Chelsea,40.75152678,-74.00255434,Private room,150,2,29,16/05/2015,0.8,1,340
565531,1 Bedrm APT. Elevator Chelsea NYC,2780825,Bill,Manhattan,Chelsea,40.74396096,-74.00283074,Entire home/apt,250,1,22,19/05/2015,1.1,1,360
1827065,Studio with Garden space,8926253,Michael,Manhattan,Chelsea,40.73943048,-73.99994965,Entire home/apt,200,3,26,15/04/2015,1.4,1,0
1322692,Fabulous BIG 1Bd - Heart Chelsea,4413527,Shachar,Manhattan,Chelsea,40.74294364,-73.99789851,Entire home/apt,204,7,2,13/03/2014,0.1,1,335
667375,Light & airy Chelsea NY 1bdrm apt,3376141,Nic,Manhattan,Chelsea,40.74272426,-74.00308682,Entire home/apt,280,4,9,24/04/2015,0.3,1,175
5510699,True 3BR 2 Bath West Village Apt,28582360,Daniel,Manhattan,Chelsea,40.73988498,-74.00034888,Entire home/apt,435,3,0,,,1,0
6262496,Bedroom right in Chelsea!,4582357,Dennis,Manhattan,Chelsea,40.73786423,-73.99652326,Private room,150,1,1,6/05/2015,1,1,3
2472552,◈ MIDTOWN WEST  ◈ STUNNING VIEW ◈,12644711,Monica,Manhattan,Chelsea,40.75026861,-73.99676406,Entire home/apt,280,3,1,8/04/2015,0.5,1,365
432012,Prime Chelsea. Charming Retreat. ,2148262,Sal,Manhattan,Chelsea,40.7426418,-74.0004976,Entire home/apt,200,5,56,16/05/2015,1.8,1,202
115786,Weekly Studio Rental in Chelsea,585329,Michelle,Manhattan,Chelsea,40.73944885,-73.99919946,Entire home/apt,230,7,18,23/04/2015,0.4,1,210
1885167,roomy loft apt in chelsea,9808757,Yana,Manhattan,Chelsea,40.74052711,-74.00292906,Entire home/apt,110,5,8,26/05/2015,0.5,1,280
3591405,Gorgeous Room in BK Heights Apt.,17875675,Pasquale,Brooklyn,Brooklyn Heights,40.69627275,-73.99159819,Private room,150,2,9,16/05/2015,0.9,1,164
165795,SUNNY BROWNSTONE 1 BED BKLN HEIGHTS,790401,Cordelia,Brooklyn,Brooklyn Heights,40.6926025,-73.99553824,Entire home/apt,135,1,9,31/10/2014,0.2,1,31
4501963,*NEW Apt by Madison Square Garden,3654647,Ksusha,Manhattan,Chelsea,40.75077456,-73.99595678,Entire home/apt,225,1,9,17/05/2015,1.8,4,301
5725475,Spacious One Bed-Room in Chelsea !,29685154,Erin,Manhattan,Chelsea,40.7466589,-74.00210228,Entire home/apt,250,1,5,22/05/2015,5,1,343
5983863,"Spacious, Bright, Best Location",7734181,Zac,Manhattan,Chelsea,40.73600772,-73.99184818,Entire home/apt,250,2,1,10/05/2015,1,1,197
1628156,A Tree Grows in Brooklyn,8653725,Marlyn,Brooklyn,Canarsie,40.64308232,-73.90769505,Entire home/apt,175,3,41,21/05/2015,2.1,1,295
1519994,Beautiful  Room in Private Home,8113165,Cynthia And Froebel,Brooklyn,Canarsie,40.63591303,-73.90940619,Shared room,80,3,0,,,1,365
3400359,Awesome Deal NYC,16286162,Pat,Bronx,Allerton,40.86676961,-73.85937793,Private room,55,2,14,28/05/2015,1.3,4,308
4462008,Twin  room,16286162,Pat,Bronx,Allerton,40.86814417,-73.85874498,Private room,50,2,10,29/05/2015,2.7,4,318
4407790,Retreat Room,16286162,Pat,Bronx,Allerton,40.86681965,-73.85811594,Private room,55,2,10,1/06/2015,1.4,4,300
3429765,Sunny Private room,16286162,Pat,Bronx,Allerton,40.86688872,-73.85775618,Private room,39,2,9,10/05/2015,1,4,305
2648761,Beautiful apartment with roof deck,12795683,Anne-Laure,Brooklyn,Gowanus,40.67947774,-73.98650672,Entire home/apt,120,2,3,10/04/2015,0.2,1,145
3874023,Bay window room,20014014,Jeff,Manhattan,Nolita,40.72259313,-73.99371052,Private room,95,2,5,6/05/2015,2,1,339
799318,Gowanus modern apartment,1412577,Russell,Brooklyn,Gowanus,40.67105051,-73.99076408,Entire home/apt,155,2,5,3/06/2014,0.2,1,332
3835932,Charming Soho house,16126316,Kay,Manhattan,Nolita,40.7230986,-73.99314674,Entire home/apt,225,1,16,31/05/2015,1.8,6,333
1917281,Room in duplex w/ private roof deck,6287848,Will,Manhattan,Nolita,40.72285265,-73.99649728,Private room,100,2,2,30/04/2014,0.1,1,92
2927721,Nolita two-bedroom,14950789,Angel,Manhattan,Nolita,40.72040824,-73.99587526,Entire home/apt,198,15,2,3/01/2015,0.2,1,197
5845186,Cute 1 bedroom apartment in NoLita,1619849,Michael,Manhattan,Nolita,40.72421994,-73.99494034,Entire home/apt,199,1,2,16/05/2015,1,1,362
4652857,Spacious Room w/ Private bathroom,24085261,Sungwha ( Nari),Queens,Flushing,40.75327984,-73.80614452,Private room,50,3,7,22/04/2015,1.2,1,296
4743972,3 Bdrm Apt close subway facing park,1660261,Andres Mekos,Brooklyn,Prospect-Lefferts Gardens,40.65653975,-73.96200568,Entire home/apt,170,1,1,1/01/2015,0.2,1,248
3240518,Elegant 1876 Boerum Hill Brownstone,16395150,Patti,Brooklyn,Boerum Hill,40.68553811,-73.98471188,Entire home/apt,265,2,4,28/04/2015,0.9,1,232
910398,"small bedroom in BK, Prospect Park.",2300879,Furay,Brooklyn,Prospect-Lefferts Gardens,40.65775794,-73.95483165,Private room,55,5,22,10/09/2014,0.8,1,276
4211276,"Beautiful, Spacious Brooklyn Home ",21064917,Alissa,Brooklyn,Prospect-Lefferts Gardens,40.66302387,-73.9519758,Entire home/apt,275,3,3,1/01/2015,0.5,1,19
6543254,Fun loft room 1 stop from Manhattan,7481442,Amber,Bronx,Mott Haven,40.81048335,-73.92434497,Private room,50,5,0,,,1,13
1040182,Affordable bedroom by Barclays Cntr,1354796,Natasha,Brooklyn,Prospect-Lefferts Gardens,40.65987303,-73.95228499,Private room,49,5,48,31/05/2015,1.9,9,338
257472,"Sunny, fits 3, close to attractions",1354796,Natasha,Brooklyn,Prospect-Lefferts Gardens,40.65873063,-73.95288695,Private room,59,3,62,1/04/2015,1.4,9,348
5096211,Spacious house with porch,1354796,Natasha,Brooklyn,Prospect-Lefferts Gardens,40.65940791,-73.94930856,Entire home/apt,299,3,0,,,9,365
277143,Private bedroom/ near Prospect Park,1354796,Natasha,Brooklyn,Prospect-Lefferts Gardens,40.66184534,-73.94853556,Private room,54,5,88,1/06/2015,2.2,9,337
5093278,Spacious 4 bedroom apartment,1354796,Natasha,Brooklyn,Prospect-Lefferts Gardens,40.6594639,-73.94961236,Entire home/apt,299,3,1,23/05/2015,1,9,362
1785942,"Private, Cozy Bedroom/ Barclay Ctr",1354796,Natasha,Brooklyn,Prospect-Lefferts Gardens,40.65987099,-73.95075744,Private room,55,5,31,1/06/2015,1.6,9,350
957642,Large bedroom/Heart of Brooklyn,1354796,Natasha,Brooklyn,Prospect-Lefferts Gardens,40.66167379,-73.95097547,Private room,59,5,46,26/05/2015,1.7,9,344
261336,Bedroom fits 3 people. Porch access,1354796,Natasha,Brooklyn,Prospect-Lefferts Gardens,40.65948977,-73.94918678,Private room,59,3,69,24/05/2015,1.6,9,337
6401348,Room available near Prospect Park,20782263,Rose,Brooklyn,Prospect-Lefferts Gardens,40.65946471,-73.96004668,Private room,85,1,0,,,1,172
3441496,2 Bed/Bath Penthouse Downtown BK,1636014,Jhonny,Brooklyn,Boerum Hill,40.68593252,-73.97985314,Private room,150,1,0,,,1,365
2332880,Huge 2 bed 2 bath Apartment! ,11915544,Helena,Brooklyn,Prospect-Lefferts Gardens,40.65747301,-73.95797973,Entire home/apt,269,5,3,2/01/2015,0.2,1,280
4594620,Spacious Full 2br Holiday Home ,1520215,Brad,Brooklyn,Boerum Hill,40.68597727,-73.98004162,Entire home/apt,250,3,0,,,1,171
6627831,Sunny 1.5 BR near all subways,2562611,April,Brooklyn,Boerum Hill,40.68355365,-73.98284758,Entire home/apt,120,1,0,,,1,1
4195696,Private bedroom in 3-person home,21766743,Sara,Brooklyn,Prospect-Lefferts Gardens,40.65633821,-73.96155274,Private room,50,1,0,,,1,224
689313,The heart of historic Boerum Hill ,923313,Shane,Brooklyn,Boerum Hill,40.6866929,-73.98726253,Entire home/apt,160,2,4,3/01/2015,0.1,1,123
4774283,Spacious 2BR-best hood in BKLYN,19928891,Gily,Brooklyn,Park Slope,40.67649938,-73.98325854,Entire home/apt,200,5,1,4/01/2015,0.2,1,167
145555,1BR Awesome shared Apt. Park Slope,704599,Graham,Brooklyn,Park Slope,40.6787919,-73.97543693,Private room,100,1,5,7/04/2015,0.4,1,365
5937899,Gorgeous Park Slope Loft Like Space,30829068,Stephen,Brooklyn,Park Slope,40.67975188,-73.97505547,Entire home/apt,135,2,1,31/05/2015,1,1,313
756419,Private Bedroom in Prime Park Slope,1647841,Elisabeth,Brooklyn,Park Slope,40.67488453,-73.98014435,Private room,59,1,2,15/05/2015,2,1,329
6356359,Gorgeous home steps from the park!,31600563,Beatrice,Brooklyn,Park Slope,40.67193784,-73.9724709,Entire home/apt,225,2,0,,,1,0
46544,Park Slope haven 15 mins from Soho,8198,Monica,Brooklyn,Park Slope,40.67993878,-73.97862874,Entire home/apt,150,4,38,7/03/2015,0.7,1,40
2881354,Beautiful Pre-war BR - N Park Slope,14725563,Riley,Brooklyn,Park Slope,40.67873375,-73.97669529,Private room,75,7,0,,,1,365
597624,Beautiful apartment in Park Slope,2954680,Onur,Brooklyn,Park Slope,40.6746531,-73.9797502,Entire home/apt,120,4,11,13/05/2014,0.3,1,274
4227749,Spacious 1BR NYC home base in BKLN!,1131329,Pat,Brooklyn,Park Slope,40.67307007,-73.98022072,Entire home/apt,97,3,8,8/01/2015,1.2,1,0
3747240,Stunning 2BR in Top Location,2203817,Debbie,Brooklyn,Park Slope,40.67255842,-73.97212341,Entire home/apt,175,5,3,30/05/2015,0.3,1,17
1801130,"Perfect Brooklyn Stay, Apt for 4",9443112,Isaac,Brooklyn,Park Slope,40.67748591,-73.98030561,Entire home/apt,179,2,14,15/05/2015,0.8,1,358
504362,1760 Sq ft Penthouse apartment ,2487309,Eric,Brooklyn,Prospect Heights,40.67822608,-73.9700664,Entire home/apt,275,3,15,19/05/2015,0.4,1,131
1582083,Beautiful Spacious Apt - Park Slope,1696042,Olga,Brooklyn,Prospect Heights,40.68076626,-73.97266437,Entire home/apt,195,4,6,14/06/2014,0.3,1,177
1619756,Private Bath LGA Mets Times Sq 7 Tr,8616993,Todd,Queens,Corona,40.75098808,-73.85602379,Private room,84,1,86,20/05/2015,4.2,1,184
4044622,Spacious Private Room in Queens,20971479,Mel,Queens,Corona,40.73729758,-73.86378141,Private room,89,2,0,,,1,89
2729913,Gorgeous Brownstone Suite,350055,Claire,Brooklyn,Prospect Heights,40.6757076,-73.9671524,Private room,109,5,36,25/05/2015,2.6,1,42
5278810,Cozy room in a newly renovated apt!,6900870,Harish,Brooklyn,Prospect Heights,40.67382091,-73.9678204,Private room,80,1,1,6/04/2015,0.5,1,163
4183501,NYC Staten Island 1 Room,21704513,Isaac,Staten Island,Oakwood,40.56117063,-74.11042897,Private room,45,1,8,27/01/2015,1,1,300
4693604,Private rm in warm artsy Brklyn apt,688147,Laurie,Brooklyn,Prospect Heights,40.6802303,-73.96618041,Private room,55,5,1,1/05/2015,0.9,1,157
6269808,3 bd/ 2 bath across st. from park.,233161,Mac,Brooklyn,Windsor Terrace,40.65245608,-73.97369271,Entire home/apt,200,6,0,,,1,22
6317763,1 Bedroom steps from Prospect Park!,27233817,Melanie,Brooklyn,Windsor Terrace,40.65878032,-73.98509682,Entire home/apt,175,1,0,,,1,330
3115265,Private Ground Floor Apartment,9922972,Memo & Iso,Queens,Corona,40.73996632,-73.86270426,Entire home/apt,75,1,34,26/05/2015,2.8,8,333
1924317,"Hotel Luxury, Home Comfort",9922972,Memo & Iso,Queens,Corona,40.74028284,-73.86697359,Private room,60,1,79,27/05/2015,4.3,8,326
6609716,Quiet 1 Bed steps from the Park,3328963,Meredith,Brooklyn,Prospect Heights,40.67570095,-73.96825723,Entire home/apt,120,1,0,,,1,285
3157420,Giant Private Room in Battery Park ,4119683,Zachary,Manhattan,Battery Park City,40.71028726,-74.01725347,Private room,100,1,0,,,1,343
5136763,Prospect Heights 2 Bedroom ,1857899,Audrey,Brooklyn,Prospect Heights,40.67575482,-73.96485789,Entire home/apt,140,1,0,,,1,251
2109817,"Gorgeous 2BR, 2Bath in Williamsburg",6960348,Elizabeth,Brooklyn,Williamsburg,40.71207931,-73.96380399,Entire home/apt,385,1,22,26/05/2015,1.6,1,323
3975630,Beautiful 1 bedroom in NYC,20604091,Alejandro,Queens,Woodside,40.74433093,-73.91171945,Entire home/apt,150,1,13,23/05/2015,1.4,1,331
4939661,"The Best of Williamsburg, New York",1564689,William,Brooklyn,Williamsburg,40.7166159,-73.95118192,Entire home/apt,160,2,8,30/05/2015,3.2,1,351
33998,1100 sq/ft loft-apt in williamsburg,130313,Emily,Brooklyn,Williamsburg,40.71008148,-73.96123099,Entire home/apt,165,5,19,18/05/2015,0.3,1,195
5058344,1 BR APT in East Harlem- Madison Av,26117126,Devin,Manhattan,East Harlem,40.80291374,-73.94421493,Entire home/apt,125,1,0,,,1,113
4301432,4 BRM & 2 BA~ CENTRAL PARK AREA,16883637,Gina,Manhattan,East Harlem,40.78519046,-73.94267877,Entire home/apt,450,2,1,14/12/2014,0.2,3,331
3344918,4 BRM & 2 BA~ CENTRAL PARK AREA,16883637,Gina,Manhattan,East Harlem,40.78557231,-73.94232583,Entire home/apt,450,5,17,18/05/2015,1.5,3,167
810346,The Big Room in BK Artist Apt.,4252490,Luka,Brooklyn,Williamsburg,40.70280886,-73.9432818,Private room,49,1,0,,,1,33
5581759,"Hip & Cozy: Williamsburg, Brooklyn ",2897697,Aleksandar,Brooklyn,Williamsburg,40.71002336,-73.96058582,Entire home/apt,159,1,11,29/05/2015,4.2,1,304
401001,Luxury waterfront apt in hip wburg,2001544,Robert,Brooklyn,Williamsburg,40.7179609,-73.96421718,Entire home/apt,250,4,8,3/01/2014,0.2,1,0
5333452,Charming 1 BD by Central Park,5401160,Ari,Manhattan,East Harlem,40.79442147,-73.94988183,Entire home/apt,119,3,2,12/05/2015,1.4,1,297
5750426,"Great, modern room in Williamsburg",1571422,Jon,Brooklyn,Williamsburg,40.70673503,-73.94402107,Private room,95,3,2,20/05/2015,2,2,56
4490509,"Modern 2 Bedroom Apt, Williamsburg",1571422,Jon,Brooklyn,Williamsburg,40.70674885,-73.94237732,Entire home/apt,175,2,3,26/05/2015,0.6,2,11
3980109,"Bright, Large room with Queen Bed",1246073,Josh,Brooklyn,Williamsburg,40.71459006,-73.93683299,Private room,95,1,1,20/10/2014,0.1,1,252
465803,"Garden Apt in Williamsburg, Bklyn ",2313745,Anthony,Brooklyn,Williamsburg,40.71167811,-73.94123315,Private room,75,7,1,29/09/2013,0,1,365
6091208,Private Room & Bath in Williamsburg,4183050,Brett,Brooklyn,Williamsburg,40.71679656,-73.94073283,Private room,104,2,1,26/05/2015,1,1,361
1496319,Private Room in Williamsburg House,7997061,Rebecca,Brooklyn,Williamsburg,40.71471276,-73.94044909,Private room,89,1,21,8/05/2015,1,1,337
2685701,Spectacular Williamsburg 2 BR Loft,1602568,Thomas,Brooklyn,Williamsburg,40.70934282,-73.96270146,Entire home/apt,330,10,1,7/08/2014,0.1,1,166
1514228,Cozy one bedroom on Bedford Ave ,178643,Christopher,Brooklyn,Williamsburg,40.7136183,-73.96118442,Entire home/apt,99,3,11,21/11/2014,0.5,1,151
5979799,Sunny room 12 min. to Manhattan,31044879,Julia,Queens,Woodside,40.74502888,-73.90235443,Private room,65,1,2,20/04/2015,1.2,1,303
607781,"Convenient, Central, Comfortable",2874433,Eric,Manhattan,East Harlem,40.79182948,-73.94742659,Entire home/apt,120,3,42,24/05/2015,1.2,1,159
4058442,"Location, Location, Location!",9508643,Rauly,Brooklyn,Williamsburg,40.7175099,-73.95714879,Private room,125,1,10,20/05/2015,1.2,2,256
4525627,"Location, Location, & SPACE!!",9508643,Rauly,Brooklyn,Williamsburg,40.71814084,-73.95930023,Entire home/apt,250,4,7,26/05/2015,1.1,2,157
3661791,A Room With  A View,593097,Simone,Brooklyn,Williamsburg,40.70974198,-73.96820951,Private room,150,2,2,19/05/2015,2,1,365
4711148,"Charming Williamsburg, Close to all",1239203,Shana,Brooklyn,Williamsburg,40.71459158,-73.94512988,Entire home/apt,190,2,7,19/05/2015,2,1,307
3883610,Cozy Studio 20min to Midtown,20080893,Darwin,Manhattan,East Harlem,40.80552169,-73.93896816,Entire home/apt,65,3,9,18/04/2015,1,1,107
4275245,Huge Bedroom and Living room!!!,14402216,Carlos,Manhattan,East Harlem,40.7979742,-73.93839715,Private room,75,2,4,1/11/2014,0.5,2,342
3489450,Big room with private living room!,14402216,Carlos,Manhattan,East Harlem,40.79868116,-73.93888732,Private room,65,2,13,31/10/2014,1.3,2,344
4951097,SUNNY HISTORIC BROWNSTONE. ,25520865,Karl,Brooklyn,Williamsburg,40.71291338,-73.96408252,Entire home/apt,150,2,0,,,1,124
1360926,Bright WBurg 1BR; 1 Block from L,173819,Kimberly,Brooklyn,Williamsburg,40.71252116,-73.9405872,Entire home/apt,140,3,13,7/05/2015,0.6,1,325
24143,Williamsburg Luxury—Steps To Subway,97219,Seth,Brooklyn,Williamsburg,40.71331836,-73.94052966,Private room,85,2,172,17/05/2015,2.8,1,327
5955722,"Great location, close to all",1525582,Christina,Brooklyn,Williamsburg,40.71850643,-73.9603538,Entire home/apt,275,1,1,16/05/2015,1,3,96
1987371,"Williamsburg, Brooklyn private room",1525582,Christina,Brooklyn,Williamsburg,40.72082594,-73.96088271,Private room,99,1,60,24/05/2015,3.5,3,357
2927100,"Quiet, roomy, near all fun stuff! ",14946374,Felice,Brooklyn,Williamsburg,40.7190741,-73.95825912,Entire home/apt,125,3,21,19/05/2015,2,1,216
1925420,Spacious room in Clinton Hill,9974212,Graham,Brooklyn,Williamsburg,40.70524232,-73.96303767,Private room,90,2,15,7/01/2015,1.1,1,361
4287085,short term room in Bushwick,22256146,Magnolia,Brooklyn,Williamsburg,40.71161356,-73.9398042,Private room,45,1,6,30/12/2014,0.8,1,212
5051236,Williamsburg BK private rm w/bath,26080800,Ronald,Brooklyn,Williamsburg,40.71529819,-73.9633701,Private room,118,1,5,27/05/2015,1.4,1,358
195089,NewYorker (96th and Lexington),948075,Alon,Manhattan,East Harlem,40.78606686,-73.95055955,Entire home/apt,139,4,53,27/05/2015,1.6,1,246
5880554,Williamsburg GEM ** Stylish 3BR !!!,30537641,Uri,Brooklyn,Williamsburg,40.71150709,-73.95278127,Entire home/apt,265,1,10,31/05/2015,5.8,1,293
